index,time,mp1,mp2,mp3,mp4,mp5,mp6,mp7,mt1,mt2,mt3,mt4,mt5,mt6,mt7,dt
1928,1928,3.856,0.847641,1.21435,0.746961,0.846569,2.20704,1.00226,1.78932,-0.100308,62.1549,8.9769,-5.19284,-0.993943,0.436881,-0.203589,0.002
1929,1929,3.858,0.848181,1.21458,0.747394,0.847343,2.2085,1.00298,1.79016,0.213476,62.5099,9.30221,-4.89576,-0.966652,0.224281,-0.204924,0.002
1930,1930,3.86,0.848725,1.2148,0.747829,0.848119,2.20995,1.00369,1.791,0.061728,62.8931,9.80092,-5.36221,-0.638272,0.277014,-0.214269,0.002
1931,1931,3.862,0.849274,1.21502,0.748268,0.848896,2.21141,1.0044,1.79184,1.02623,63.3946,9.61407,-5.40523,-1.05733,0.533669,-0.203255,0.002
1932,1932,3.864,0.849821,1.21524,0.748704,0.849667,2.21286,1.00512,1.79267,1.04423,64.2768,9.80092,-5.27618,-0.835476,0.456906,-0.16721,0.002
1933,1933,3.866,0.850365,1.21546,0.749139,0.850442,2.21432,1.00583,1.79351,0.841044,64.7192,9.83453,-5.46706,-0.483326,0.117814,-0.148519,0.002
1934,1934,3.868,0.85091,1.21568,0.749573,0.851216,2.21577,1.00654,1.79435,1.66151,64.8375,9.7942,-5.17402,-1.02388,0.441553,-0.146183,0.002
1935,1935,3.87,0.851457,1.2159,0.750007,0.85199,2.21721,1.00726,1.79518,1.99587,65.2619,9.77404,-5.23048,-1.0406,0.439217,-0.150188,0.002
1936,1936,3.872,0.852001,1.21611,0.75044,0.852765,2.21865,1.00797,1.79602,1.60493,65.6683,9.83991,-5.82867,-0.471881,0.478266,-0.136838,0.002
1937,1937,3.874,0.852544,1.21633,0.750874,0.85353,2.2201,1.00869,1.79685,1.67694,65.7609,9.53073,-6.30991,-1.13568,0.450565,-0.16454,0.002
1938,1938,3.876,0.853089,1.21653,0.751306,0.854294,2.22154,1.0094,1.79768,1.4326,66.0335,9.33447,-6.23329,-1.34521,-0.0463915,-0.194577,0.002
1939,1939,3.878,0.853634,1.21674,0.751737,0.855061,2.22298,1.0101,1.79852,0.702156,66.0926,9.67053,-6.28571,-0.65852,0.448896,-0.162203,0.002
1940,1940,3.88,0.854175,1.21694,0.75217,0.855827,2.22443,1.01082,1.79935,0.763884,65.6683,9.94342,-6.4981,-0.786175,0.656156,-0.152858,0.002
1941,1941,3.882,0.854715,1.21714,0.752603,0.856594,2.22587,1.01155,1.80018,1.09567,65.0098,9.97164,-5.91201,-0.91559,0.151523,-0.189237,0.002
1942,1942,3.884,0.855259,1.21734,0.753037,0.857366,2.22731,1.01224,1.80102,0.416664,64.4954,10.3669,-5.42674,-0.733352,0.234294,-0.165541,0.002
1943,1943,3.886,0.855801,1.21754,0.753472,0.85814,2.22876,1.01293,1.80185,0.293208,63.8782,10.3158,-5.17267,-0.871571,0.490949,-0.196246,0.002
1944,1944,3.888,0.856338,1.21773,0.753906,0.858914,2.23021,1.01363,1.80267,0.275204,63.7521,10.098,-4.31504,-0.9869,0.353777,-0.211265,0.002
1945,1945,3.89,0.856877,1.21792,0.754336,0.859694,2.23165,1.01433,1.8035,-0.619852,63.4178,10.1652,-3.43053,-0.565201,0.454236,-0.169546,0.002
1946,1946,3.892,0.857416,1.2181,0.754767,0.86048,2.23309,1.01503,1.80433,-1.27057,62.533,9.92325,-2.91971,-0.812586,0.435546,-0.197915,0.002
1947,1947,3.894,0.857953,1.21828,0.755197,0.861267,2.23453,1.01573,1.80515,-1.51491,61.8669,9.88158,-2.76915,-0.949925,0.577724,-0.224281,0.002
1948,1948,3.896,0.858489,1.21846,0.755625,0.862048,2.23595,1.01642,1.80597,-2.24278,61.4656,9.90712,-3.00843,-0.496531,0.455571,-0.193576,0.002
1949,1949,3.898,0.85902,1.21863,0.756047,0.86282,2.23738,1.01712,1.80679,-2.99895,60.8586,9.94342,-3.41305,-0.691094,0.164873,-0.211265,0.002
1950,1950,3.9,0.859545,1.2188,0.756468,0.863581,2.2388,1.01781,1.80761,-2.49998,59.8067,9.95014,-3.51387,-1.1797,0.46525,-0.238966,0.002
1951,1951,3.902,0.86007,1.21897,0.756887,0.864341,2.24021,1.0185,1.80843,-2.28136,59.336,9.94879,-3.1442,-0.578406,0.443556,-0.210931,0.002
1952,1952,3.904,0.860599,1.21914,0.757305,0.8651,2.24162,1.0192,1.80923,-2.31737,59.2203,10.094,-3.17377,-0.300208,0.369797,-0.213601,0.002
1953,1953,3.906,0.861128,1.21931,0.757721,0.86586,2.24303,1.01989,1.81003,-1.61779,58.5027,9.76329,-3.17243,-0.971934,0.291031,-0.21527,0.002
1954,1954,3.908,0.861656,1.21949,0.758135,0.866619,2.24443,1.02058,1.81082,-2.02159,58.0732,9.8426,-3.38482,-0.871571,0.348771,-0.184565,0.002
1955,1955,3.91,0.862183,1.21966,0.758545,0.867368,2.24583,1.02127,1.81161,-1.95215,57.96,9.74581,-3.32433,-0.316935,0.512643,-0.154193,0.002
1956,1956,3.912,0.862712,1.21983,0.758954,0.86812,2.24724,1.02197,1.8124,-1.14711,57.7028,9.30759,-3.00305,-0.700778,0.517315,-0.134502,0.002
1957,1957,3.914,0.863242,1.22,0.759361,0.868873,2.24863,1.02266,1.81319,-1.13168,57.9343,9.08713,-2.91702,-0.91647,0.267669,-0.173551,0.002
1958,1958,3.916,0.863768,1.22017,0.75977,0.869624,2.25002,1.02334,1.81398,-1.11882,58.3998,9.13014,-2.91568,-0.444589,0.345433,-0.166208,0.002
1959,1959,3.918,0.864295,1.22034,0.760178,0.870378,2.25142,1.02403,1.81476,-0.408948,58.5515,8.66772,-2.97751,-1.01331,0.67518,-0.168211,0.002
1960,1960,3.92,0.864828,1.2205,0.760584,0.871125,2.25281,1.02472,1.81555,-0.185184,59.0274,8.8129,-3.00037,-0.886538,0.566377,-0.163872,0.002
1961,1961,3.922,0.865358,1.22067,0.760989,0.87187,2.25421,1.02541,1.81633,-0.041152,59.2691,8.93254,-3.3418,-0.495651,0.351774,-0.165875,0.002
1962,1962,3.924,0.86588,1.22084,0.761397,0.872613,2.25561,1.02609,1.81712,0.666148,59.1045,8.90431,-3.74508,-0.79938,0.368796,-0.164873,0.002
1963,1963,3.926,0.866405,1.221,0.761808,0.873345,2.257,1.02678,1.81791,1.33744,59.4312,9.16375,-4.22767,-0.600416,0.389488,-0.168211,0.002
1964,1964,3.928,0.866935,1.22116,0.762219,0.874072,2.2584,1.02747,1.81869,1.33487,60.0922,9.40168,-4.29757,-0.526464,0.5053,-0.179558,0.002
1965,1965,3.93,0.867458,1.22133,0.76263,0.8748,2.2598,1.02816,1.81948,1.64865,60.1539,9.35329,-4.14163,-1.0274,0.520319,-0.171548,0.002
1966,1966,3.932,0.867975,1.22149,0.763038,0.875529,2.2612,1.02885,1.82026,1.59464,60.4857,9.47965,-4.37688,-0.880375,0.0844392,-0.158198,0.002
1967,1967,3.934,0.868495,1.22166,0.763448,0.876257,2.2626,1.02953,1.82105,1.50205,60.8586,9.57106,-4.35402,-0.642674,0.289363,-0.131832,0.002
1968,1968,3.936,0.869016,1.22182,0.763858,0.876984,2.264,1.03022,1.82182,0.964499,60.8689,9.53342,-4.51802,-0.874212,0.663165,-0.172216,0.002
1969,1969,3.938,0.86953,1.22197,0.764269,0.877707,2.26541,1.03092,1.8226,0.3858,61.7203,9.51326,-4.22229,-0.89182,0.435212,-0.178557,0.002
1970,1970,3.94,0.870039,1.22211,0.764675,0.878437,2.2668,1.0316,1.82338,0.403804,63.1991,9.81571,-3.84187,-0.809945,0.267001,-0.176555,0.002
1971,1971,3.942,0.870548,1.22226,0.765082,0.879169,2.26821,1.03228,1.82415,0.39866,63.8936,10.1975,-3.7061,-0.737754,0.452567,-0.191907,0.002
1972,1972,3.944,0.871055,1.2224,0.765492,0.879901,2.2696,1.03297,1.82492,0.370368,64.0453,10.5591,-3.51656,-0.754481,0.554362,-0.192908,0.002
1973,1973,3.946,0.871561,1.22254,0.765905,0.880635,2.27101,1.03366,1.82569,0.316356,64.5032,11.0538,-3.62813,-0.722788,0.520319,-0.164206,0.002
1974,1974,3.948,0.872064,1.22267,0.76632,0.881364,2.2724,1.03434,1.82645,-0.01286,64.7012,11.1358,-4.09862,-0.625066,0.214269,-0.182896,0.002
1975,1975,3.95,0.872568,1.2228,0.766731,0.88209,2.2738,1.03502,1.8272,-0.735592,64.7501,11.1989,-4.40914,-0.933197,0.322738,-0.188903,0.002
1976,1976,3.952,0.873071,1.22292,0.767142,0.882811,2.27519,1.0357,1.82795,-1.29114,64.9893,11.1747,-5.05976,-0.757122,0.514979,-0.171548,0.002
1977,1977,3.954,0.873569,1.22305,0.767551,0.883529,2.27658,1.03638,1.82869,-1.75153,65.1719,11.1022,-5.08126,-0.625066,0.157865,-0.202254,0.002
1978,1978,3.956,0.874065,1.22317,0.767961,0.884254,2.27798,1.03706,1.82943,-1.99073,65.1513,11.1707,-4.8151,-0.839878,0.186567,-0.189571,0.002
1979,1979,3.958,0.874564,1.22329,0.768369,0.884979,2.27936,1.03774,1.83017,-1.72324,65.0124,11.2527,-4.96835,-0.826672,0.535004,-0.173217,0.002
1980,1980,3.96,0.875066,1.2234,0.768778,0.885707,2.28074,1.03842,1.83092,-1.59207,65.0921,11.1411,-4.97104,-0.65764,0.403172,-0.205925,0.002
1981,1981,3.962,0.875565,1.22351,0.769185,0.886433,2.28213,1.0391,1.83166,-1.08281,65.0716,11.4261,-4.43334,-0.809945,0.310723,-0.181227,0.002
1982,1982,3.964,0.876065,1.22363,0.769593,0.887161,2.28351,1.03977,1.8324,-0.52726,64.7192,11.3629,-4.52474,-0.772969,0.265666,-0.174552,0.002
1983,1983,3.966,0.876568,1.22374,0.770001,0.887893,2.2849,1.04043,1.83315,-0.609564,64.534,11.2984,-4.81376,-0.826672,0.468587,-0.179892,0.002
1984,1984,3.968,0.87707,1.22384,0.770408,0.888616,2.28628,1.0411,1.83389,-0.3215,64.5109,11.0228,-4.39973,-0.584569,0.526326,-0.149187,0.002
1985,1985,3.97,0.877573,1.22395,0.770812,0.889344,2.28766,1.04177,1.83463,-0.511828,64.5546,10.7029,-4.08786,-0.616262,0.403506,-0.150522,0.002
1986,1986,3.972,0.878073,1.22404,0.77121,0.890077,2.28905,1.04243,1.83536,-0.272632,64.1997,10.4314,-3.96419,-0.662922,0.464249,-0.144848,0.002
1987,1987,3.974,0.878573,1.22413,0.771605,0.890806,2.29044,1.04308,1.8361,0.108024,63.7213,10.4502,-4.06367,-0.813466,0.415187,-0.142178,0.002
1988,1988,3.976,0.879073,1.22422,0.771996,0.891533,2.29182,1.04373,1.83683,0.313784,63.4744,10.512,-4.37688,-0.794979,0.425533,-0.168545,0.002
1989,1989,3.978,0.879574,1.22431,0.772386,0.892258,2.2932,1.04439,1.83757,0.686724,62.8776,10.5591,-4.59868,-0.697257,0.459576,-0.167877,0.002
1990,1990,3.98,0.880077,1.22439,0.772775,0.892979,2.29459,1.04504,1.83831,0.753596,62.2707,10.5241,-4.81779,-0.846921,0.44656,-0.178891,0.002
1991,1991,3.982,0.880579,1.22447,0.773164,0.8937,2.29597,1.0457,1.83905,0.753596,62.1704,10.3669,-4.6296,-0.800261,0.117481,-0.172883,0.002
1992,1992,3.984,0.881079,1.22455,0.773553,0.894425,2.29734,1.04635,1.83978,0.7073,62.0675,10.1249,-4.55835,-0.642674,0.345433,-0.1592,0.002
1993,1993,3.986,0.881577,1.22463,0.773939,0.895151,2.29871,1.047,1.84051,0.41152,61.8283,9.88427,-4.54088,-0.897102,0.592075,-0.157197,0.002
1994,1994,3.988,0.882077,1.2247,0.774324,0.895876,2.30007,1.04766,1.84124,0.504112,61.6637,9.76329,-4.0435,-0.825792,0.442555,-0.171548,0.002
1995,1995,3.99,0.882578,1.22478,0.774711,0.896605,2.30142,1.04832,1.84197,0.65586,61.319,9.78614,-3.59856,-0.593373,0.397832,-0.180893,0.002
1996,1996,3.992,0.883075,1.22485,0.775097,0.897336,2.30278,1.04897,1.8427,0.496396,60.8946,9.84125,-3.39826,-0.72807,0.289029,-0.219609,0.002
1997,1997,3.994,0.88357,1.22492,0.775484,0.898067,2.30412,1.04962,1.84343,0.416664,60.6091,9.95686,-3.1684,-0.638272,0.507303,-0.192908,0.002
1998,1998,3.996,0.884068,1.22499,0.775871,0.898796,2.30546,1.05029,1.84415,0.149176,60.2362,9.92997,-2.78663,-0.693735,0.547353,-0.20192,0.002
1999,1999,3.998,0.884568,1.22506,0.776257,0.899527,2.30681,1.05094,1.84486,-0.416664,59.8273,9.79958,-2.36319,-0.56344,0.490281,-0.182896,0.002
2000,2000,4.0,0.885059,1.22513,0.776645,0.900261,2.30815,1.05159,1.84556,-0.730448,59.2331,9.79958,-2.2086,-0.512378,0.491616,-0.175553,0.002
2001,2001,4.002,0.885546,1.2252,0.777031,0.900992,2.30949,1.05224,1.84626,-0.820468,58.567,9.94476,-2.41965,-0.499173,0.376806,-0.197915,0.002
2002,2002,4.004,0.886032,1.22526,0.777419,0.901721,2.31082,1.05289,1.84695,-0.794748,58.0217,10.0953,-2.53122,-0.582808,0.423865,-0.19124,0.002
2003,2003,4.006,0.886521,1.22533,0.777806,0.902444,2.31215,1.05354,1.84765,-0.967071,57.6951,10.2042,-2.89417,-0.582808,0.484274,-0.191573,0.002
2004,2004,4.008,0.887001,1.22539,0.778194,0.903165,2.31349,1.0542,1.84834,-0.9002,57.7748,10.2741,-2.72748,-0.604818,0.239634,-0.186901,0.002
2005,2005,4.01,0.887476,1.22545,0.778582,0.903891,2.31482,1.05484,1.84903,-0.434668,57.7645,10.1975,-2.6065,-0.63475,0.409513,-0.167543,0.002
2006,2006,4.012,0.887954,1.22552,0.778968,0.904615,2.31615,1.05549,1.84971,-0.648144,58.0397,10.0106,-3.00978,-0.640913,0.577724,-0.199584,0.002
2007,2007,4.014,0.888434,1.22558,0.779354,0.905338,2.31749,1.05614,1.85041,-0.498968,58.1812,9.65306,-3.13345,-0.574004,0.2927,-0.173551,0.002
2008,2008,4.016,0.888915,1.22565,0.779738,0.906057,2.31882,1.05679,1.8511,-0.318928,58.4101,9.5388,-3.12,-0.522943,0.154861,-0.15386,0.002
2009,2009,4.018,0.889391,1.22571,0.780119,0.906774,2.32015,1.05743,1.85179,0.213476,58.3972,9.54283,-3.55957,-0.528225,0.627119,-0.165875,0.002
2010,2010,4.02,0.889868,1.22578,0.780501,0.907493,2.32149,1.05809,1.85248,1.14968,58.5747,9.56434,-3.74777,-0.670846,0.591408,-0.178891,0.002
2011,2011,4.022,0.890351,1.22584,0.780882,0.908207,2.32283,1.05875,1.85317,1.83383,59.336,9.59257,-3.50177,-0.730711,0.344432,-0.166542,0.002
2012,2012,4.024,0.890835,1.22591,0.781266,0.908922,2.32416,1.05938,1.85385,2.3148,59.9661,9.72296,-3.40498,-0.581047,0.242971,-0.163872,0.002
2013,2013,4.026,0.891315,1.22598,0.781653,0.90964,2.3255,1.06001,1.85454,2.53085,60.069,9.56434,-3.55554,-0.723668,0.687528,-0.18323,0.002
2014,2014,4.028,0.891794,1.22604,0.782036,0.910349,2.32684,1.06066,1.85522,2.55142,60.6091,9.61542,-3.38348,-0.837237,0.596414,-0.16187,0.002
2015,2015,4.03,0.892277,1.2261,0.782416,0.911053,2.32818,1.0613,1.8559,2.35595,61.1493,9.59257,-3.49774,-0.551115,0.46525,-0.162871,0.002
2016,2016,4.032,0.892758,1.22616,0.782797,0.911758,2.32952,1.06192,1.85659,1.60236,61.445,9.48906,-3.78675,-0.856605,0.505968,-0.170881,0.002
2017,2017,4.034,0.893234,1.22621,0.783178,0.912452,2.33085,1.06256,1.85727,1.31944,62.052,9.70145,-4.09458,-0.835476,0.407845,-0.138841,0.002
2018,2018,4.036,0.893704,1.22625,0.783561,0.913142,2.33218,1.06318,1.85796,1.57921,62.6925,10.1894,-4.10937,-0.577526,0.347102,-0.149521,0.002
2019,2019,4.038,0.894176,1.22629,0.783946,0.91383,2.33353,1.0638,1.85864,1.31686,62.8596,10.6774,-3.95075,-0.745678,0.522655,-0.18056,0.002
2020,2020,4.04,0.894648,1.22633,0.78433,0.914521,2.33486,1.06444,1.85932,1.45061,63.158,11.3119,-3.92521,-0.614502,0.560369,-0.135169,0.002
2021,2021,4.042,0.895117,1.22636,0.784716,0.915212,2.33619,1.06507,1.86,1.48404,63.9322,11.8603,-3.79078,-0.544072,0.329079,-0.16721,0.002
2022,2022,4.044,0.895583,1.22639,0.785103,0.915903,2.33752,1.06569,1.86068,1.03394,64.2357,11.7823,-3.96285,-0.598655,0.175553,-0.178223,0.002
2023,2023,4.046,0.896047,1.22641,0.785489,0.916592,2.33884,1.06631,1.86134,0.252056,64.5392,12.0821,-3.94941,-0.603057,0.478934,-0.153192,0.002
2024,2024,4.048,0.89651,1.22643,0.785872,0.917281,2.34017,1.06694,1.862,-0.285492,64.9018,11.8657,-3.66174,-0.601296,0.450899,-0.179225,0.002
2025,2025,4.05,0.896972,1.22645,0.786248,0.917974,2.34149,1.06757,1.86265,-0.779316,64.9533,11.7192,-3.2141,-0.537029,0.437548,-0.180226,0.002
2026,2026,4.052,0.897432,1.22647,0.786619,0.918669,2.34281,1.0682,1.8633,-1.62036,65.1487,11.8254,-3.05817,-0.589851,0.45457,-0.16721,0.002
2027,2027,4.054,0.897892,1.22649,0.786989,0.919366,2.34413,1.06883,1.86393,-1.93671,64.9533,11.9195,-2.75437,-0.664683,0.204256,-0.2126,0.002
2028,2028,4.056,0.89835,1.2265,0.787357,0.920061,2.34545,1.06945,1.86458,-2.09361,64.3,11.98,-2.90492,-0.757122,0.551692,-0.197581,0.002
2029,2029,4.058,0.898806,1.22651,0.787725,0.920755,2.34676,1.07009,1.86522,-2.44083,63.8936,12.2421,-2.87804,-0.548474,0.528996,-0.186233,0.002
2030,2030,4.06,0.899264,1.22651,0.788093,0.921448,2.34807,1.07072,1.86586,-2.48198,63.4255,12.1937,-2.83099,-0.523823,0.32207,-0.169212,0.002
2031,2031,4.062,0.899723,1.22651,0.788458,0.922138,2.34938,1.07133,1.8665,-2.83434,63.0757,12.0189,-3.23426,-0.630348,0.368128,-0.197581,0.002
2032,2032,4.064,0.900183,1.2265,0.788821,0.922827,2.35067,1.07195,1.86713,-2.82148,62.8957,12.0714,-2.9923,-0.377681,0.238299,-0.191573,0.002
2033,2033,4.066,0.90064,1.2265,0.789182,0.923521,2.35197,1.07257,1.86777,-2.54885,62.353,12.0579,-2.78663,-0.390886,0.400502,-0.184565,0.002
2034,2034,4.068,0.901097,1.22649,0.789544,0.924213,2.35327,1.0732,1.8684,-2.38939,61.656,11.9114,-2.83502,-0.816988,0.533001,-0.21527,0.002
2035,2035,4.07,0.901557,1.22648,0.789904,0.924908,2.35457,1.07383,1.86903,-2.35595,61.409,11.703,-2.69925,-0.489488,0.245307,-0.185566,0.002
2036,2036,4.072,0.902019,1.22647,0.790261,0.925602,2.35586,1.07444,1.86967,-2.19906,61.3139,11.5001,-2.66834,-0.468359,0.290698,-0.145182,0.002
2037,2037,4.074,0.902478,1.22645,0.790616,0.926291,2.35715,1.07506,1.8703,-1.79268,60.9332,10.961,-2.93987,-0.780012,0.582397,-0.169546,0.002
2038,2038,4.076,0.902935,1.22643,0.790965,0.926982,2.35844,1.07569,1.87093,-1.7181,60.8201,10.7056,-3.03397,-0.606578,0.497624,-0.17789,0.002
2039,2039,4.078,0.903393,1.22641,0.791312,0.927671,2.35974,1.07631,1.87156,-1.14197,61.0361,10.5214,-2.76915,-0.585449,0.105132,-0.160201,0.002
2040,2040,4.08,0.903855,1.22639,0.791658,0.92836,2.36103,1.07692,1.8722,-0.54012,60.7738,10.3507,-2.68581,-0.758883,0.498959,-0.176555,0.002
2041,2041,4.082,0.90432,1.22637,0.792004,0.929052,2.36232,1.07755,1.87283,-0.725304,60.4368,10.3521,-3.08909,-0.559038,0.722572,-0.166208,0.002
2042,2042,4.084,0.904778,1.22634,0.792353,0.92974,2.36361,1.07818,1.87345,-0.074588,60.3442,10.4126,-2.88207,-0.496531,0.45724,-0.144514,0.002
2043,2043,4.086,0.905234,1.22632,0.7927,0.930425,2.36491,1.07878,1.87408,0.421808,60.2594,10.4462,-2.76915,-0.670846,0.247977,-0.187568,0.002
2044,2044,4.088,0.905696,1.22629,0.793049,0.931116,2.36619,1.07938,1.8747,-0.10288,60.1102,10.422,-3.04607,-0.448991,0.512309,-0.174218,0.002
2045,2045,4.09,0.906158,1.22626,0.793398,0.931802,2.36748,1.07999,1.87532,-0.133744,60.2053,10.4179,-3.32433,-0.598655,0.568379,-0.171882,0.002
2046,2046,4.092,0.906609,1.22624,0.793747,0.932484,2.36876,1.08059,1.87595,0.146604,60.2105,10.2378,-3.32433,-0.662042,0.273009,-0.154861,0.002
2047,2047,4.094,0.907054,1.22621,0.794094,0.933168,2.37004,1.08119,1.87658,-0.03858,60.3288,10.4811,-3.13613,-0.473642,0.471257,-0.167877,0.002
2048,2048,4.096,0.907497,1.22618,0.794444,0.933853,2.37133,1.08179,1.8772,0.293208,60.4651,10.5954,-2.8525,-0.438427,0.608429,-0.158866,0.002
2049,2049,4.098,0.907945,1.22615,0.794794,0.934542,2.37261,1.08238,1.87782,0.468104,60.622,10.5255,-2.36454,-0.548474,0.277681,-0.165541,0.002
2050,2050,4.1,0.908392,1.22612,0.795143,0.935233,2.37388,1.08297,1.87844,-0.082304,60.7789,10.7715,-2.39411,-0.396169,0.417857,-0.182562,0.002
2051,2051,4.102,0.90883,1.2261,0.795492,0.935922,2.37514,1.08356,1.87906,-0.069444,60.5191,10.8185,-2.46401,-0.436666,0.567712,-0.189237,0.002
2052,2052,4.104,0.909264,1.22607,0.795841,0.936605,2.37641,1.08416,1.87968,0.408948,60.3725,10.7352,-2.15214,-0.710463,0.477599,-0.181227,0.002
2053,2053,4.106,0.9097,1.22603,0.79619,0.937291,2.37767,1.08475,1.88029,0.393516,60.4394,10.6962,-1.92228,-0.405853,0.558033,-0.16988,0.002
2054,2054,4.108,0.910138,1.226,0.79654,0.937974,2.37893,1.08535,1.88091,0.0643,60.4677,10.6061,-1.82549,-0.323098,0.340427,-0.181895,0.002
2055,2055,4.11,0.910571,1.22597,0.796888,0.938655,2.3802,1.08594,1.88151,0.162036,60.1976,10.4865,-1.72871,-0.707821,0.48127,-0.164206,0.002
2056,2056,4.112,0.910999,1.22594,0.797235,0.939333,2.38146,1.08654,1.88211,-0.010288,60.1745,10.5981,-1.68166,-0.353911,0.550023,-0.160535,0.002
2057,2057,4.114,0.911427,1.2259,0.797582,0.940008,2.38272,1.08713,1.88269,-0.15432,60.1745,10.6411,-2.09165,-0.104765,0.547687,-0.17522,0.002
2058,2058,4.116,0.911858,1.22585,0.79793,0.940678,2.38399,1.08773,1.88327,0.123456,60.2105,10.7137,-1.93438,-0.691975,0.544015,-0.182228,0.002
2059,2059,4.118,0.91229,1.22579,0.798277,0.941344,2.38526,1.08832,1.88385,-0.144032,60.6091,10.7043,-2.22877,-0.7043,0.269671,-0.200251,0.002
2060,2060,4.12,0.91272,1.22574,0.798625,0.942004,2.38652,1.08891,1.88442,-0.609564,61.2727,10.8427,-2.71538,-0.394408,0.403506,-0.194911,0.002
2061,2061,4.122,0.913146,1.22568,0.798975,0.942661,2.38779,1.08951,1.88499,-0.043724,61.5736,10.9556,-2.35647,-0.70518,0.584065,-0.18323,0.002
2062,2062,4.124,0.913575,1.22562,0.799325,0.94332,2.38906,1.09011,1.88557,0.01286,61.8874,11.0417,-2.34034,-0.68053,0.429205,-0.193576,0.002
2063,2063,4.126,0.914006,1.22555,0.799673,0.943976,2.39033,1.09069,1.88614,0.007716,62.5201,11.4342,-2.69119,-0.512378,0.564374,-0.192241,0.002
2064,2064,4.128,0.914436,1.22548,0.800022,0.944631,2.3916,1.09128,1.88671,0.684152,63.0062,11.4355,-2.92912,-0.653238,0.402171,-0.186233,0.002
2065,2065,4.13,0.914866,1.2254,0.800369,0.945281,2.39285,1.09187,1.88728,0.941351,63.6235,11.5122,-3.17377,-0.664683,0.186901,-0.194577,0.002
2066,2066,4.132,0.915295,1.22533,0.800718,0.945924,2.39411,1.09246,1.88785,0.979931,64.2305,11.816,-3.58108,-0.392647,0.604424,-0.154193,0.002
2067,2067,4.134,0.915725,1.22525,0.801069,0.94657,2.39535,1.09305,1.88842,1.47633,64.4003,11.5243,-3.8096,-0.709582,0.440886,-0.188236,0.002
2068,2068,4.136,0.916155,1.22517,0.801418,0.947215,2.3966,1.09365,1.88898,1.64865,64.8709,11.4382,-3.89026,-0.743036,0.223614,-0.18056,0.002
2069,2069,4.138,0.916587,1.2251,0.801763,0.947858,2.39783,1.09423,1.88955,1.66408,65.2645,11.5525,-3.67921,-0.249146,0.467252,-0.140843,0.002
2070,2070,4.14,0.917016,1.22502,0.802108,0.948506,2.39906,1.09482,1.89012,1.78497,64.8529,11.2164,-4.0556,-0.732472,0.573719,-0.187902,0.002
2071,2071,4.142,0.917446,1.22494,0.802451,0.949153,2.40029,1.09541,1.89068,2.27879,64.7758,11.2675,-3.74374,-0.819629,0.500961,-0.153192,0.002
2072,2072,4.144,0.917875,1.22485,0.802794,0.949798,2.40151,1.096,1.89125,2.07046,64.8684,11.4154,-3.48967,-0.200725,0.0710891,-0.143179,0.002
2073,2073,4.146,0.918303,1.22476,0.803141,0.950449,2.40274,1.09658,1.89182,1.97015,64.1585,11.4974,-3.52462,-0.585449,0.516648,-0.147184,0.002
2074,2074,4.148,0.918729,1.22467,0.803487,0.9511,2.40396,1.09717,1.89238,2.07817,63.621,11.5014,-3.57033,-0.721907,0.685526,-0.148186,0.002
2075,2075,4.15,0.919157,1.22458,0.80383,0.951744,2.40517,1.09777,1.89294,1.38116,63.6878,11.6735,-3.73164,-0.303729,0.283355,-0.149521,0.002
2076,2076,4.152,0.919585,1.22448,0.804172,0.95239,2.40639,1.09835,1.89351,1.2217,63.1811,11.5955,-3.24502,-0.495651,0.23396,-0.172883,0.002
2077,2077,4.154,0.92001,1.22439,0.804513,0.953041,2.40761,1.09892,1.89406,0.992791,62.6385,11.5821,-2.72211,-0.722788,0.527995,-0.193576,0.002
2078,2078,4.156,0.920432,1.2243,0.804854,0.953696,2.40883,1.09951,1.89462,0.185184,62.4456,11.3697,-2.61457,-0.37504,0.48661,-0.175553,0.002
2079,2079,4.158,0.920851,1.2242,0.805197,0.95435,2.41005,1.1001,1.89518,-0.331788,61.9363,11.1895,-2.23818,-0.404092,0.330414,-0.16187,0.002
2080,2080,4.16,0.921268,1.2241,0.805538,0.955003,2.41127,1.10067,1.89574,-0.506684,61.0155,10.9072,-1.98277,-0.734233,0.546018,-0.181227,0.002
2081,2081,4.162,0.921685,1.224,0.805874,0.955657,2.41248,1.10125,1.8963,-0.841044,60.5629,10.9745,-1.683,-0.28172,0.594745,-0.171882,0.002
2082,2082,4.164,0.922095,1.2239,0.806212,0.956313,2.4137,1.10183,1.89686,-0.640428,60.1925,11.0094,-0.969204,-0.0484206,0.364123,-0.162537,0.002
2083,2083,4.166,0.9225,1.22379,0.806549,0.956973,2.41492,1.10239,1.89742,-0.473248,59.4132,10.9973,-0.694977,-0.557277,0.396497,-0.179558,0.002
2084,2084,4.168,0.922906,1.22369,0.806889,0.957632,2.41615,1.10295,1.89797,-0.583844,58.783,11.0134,-0.767567,-0.475402,0.573385,-0.202921,0.002
